"","session","model"
"11669","11670","B13,B3,B23,B31,B28"
"11670","11671","A7,A32,A37"
"11671","11672","P26,B3,B6,B9,B4"
"11672","11673","A16,A2,A5,A11,B4,C29,C39,C50,P4,P33,P81"
"11673","11674","A1,A3"
"11674","11675","B11,B31,C59,P20"
"11675","11676","A10,A6,B24,B26"
"11676","11677","C4"
"11677","11678","C5,A11,A1,A3,A4,A5,B4,C34,C42,C55"
"11678","11679","P26,P49,P55,P60,P63"
"11679","11680","B19,B19"
"11680","11681","B1,B17,B4,B10"
"11681","11682","B10,B31"
"11682","11683","B27"
"11683","11684","A8,A2,B6,B2,C2"
"11684","11685","A24,A5,B16"
"11685","11686","A15,A38"
"11686","11687","B2"
"11687","11688","C2,C5,A32,A39,A37,A30,A15,B23,P3,P23"
"11688","11689","B23,B30"
"11689","11690","A5,B4"
"11690","11691","A28,A29,P1,P19"
"11691","11692","B10,B24,B4,C5,C32,P38,P12"
"11692","11693","B25,P82"
"11693","11694","B16,B10,B10"
"11694","11695","A28,A31,C5,C2"
"11695","11696","B32,B12,B32"
"11696","11697","B25,C42"
"11697","11698","A31,P1"
"11698","11699","A21,C9,C27,C31,C51,C41"
"11699","11700","C9,C25,C30,C29,C50,C8,C21,C29,C29,C40,C49,C58,C55,C56,C57,A8,A10,A2,A2,A3,A6,A7,A8,A10,A10,A10,A8,A10,A3,A10,A2,A10,A10,A10,A1,A2"
"11700","11701","B11,A4"
"11701","11702","A6,A10,B21,B32,C5,C14,A12,A34,A39"
"11702","11703","B10,B13,B24,B26,B27,B31,B32"
"11703","11704","B9,C40,B9"
"11704","11705","P16,B6,P6,C50,C38,B17,B28,B23,B19,B29,B27,A5,A15,A17"
"11705","11706","B10,B14,B21,B21,B24,B24,B27,P12,P17,B32,B31,B23"
"11706","11707","C15,C14"
"11707","11708","P15"
"11708","11709","B16"
"11709","11710","A3,A15,C14,C14,P69"
"11710","11711","B19,B22,B29"
"11711","11712","C1,C32,A18,A20,A30,A39,A38,A37,B4,B13,B30,B31,B33,P6,P8,P15,P19,P36,P39,P41,P49"
"11712","11713","A16"
"11713","11714","C21,C40,C57,P1,P4,P20,P23,P17,P77,P80,C14,C11,C17,P65,C25"
"11714","11715","C9,C6,C29,C23,C33,A11,A13,A14,A19,A20"
"11715","11716","P13,P3,P8,P14,P23,P23,P36,P33,P68,P18,P80"
"11716","11717","C11,C49,C46,C32,C1,C11,A16,A33,C11,C46"
"11717","11718","A4,A41,A20,C18,P14"
"11718","11719","C5,C16,C16,A17,A17,A13,A13,A15,A15,A16,A16,A21,A21,A23,A23,A26,A26,A28,A29,A29,A31,A31,A41,A41,A21,A23,A20,A20,A16,A15,A31,A26,A25,A25,A29,A13,A16,A4"
"11719","11720","B16,B17,B15,B4,B15,B30,B31,B23,B20,B27,B20,B21,B25"
"11720","11721","C6,C14,B7"
"11721","11722","B10,B13,B15"
"11722","11723","B11,B14,B13,B12,B16,B29,B32,B31,B21,B20,B22,B24,B23,B4,B19,B30,C5,C17,C32,C23,A5,C23,P59,B24,B25,B23"
"11723","11724","C13,A11,P11,P80"
"11724","11725","A5,A2"
"11725","11726","B2,B1,B2,B3,B4,B7,B9"
"11726","11727","A31,B2,B4,B19,P6,P44,P48,P1,A31"
"11727","11728","A36,A28,A23"
"11728","11729","A4,A28,P35,C49,B4,B25,P16,A4"
"11729","11730","A18,A37,A39,P8,B10"
"11730","11731","C53,A42"
"11731","11732","C1"
"11732","11733","C1,C16,C21,C19,C35,C53,B4,B15,B13"
"11733","11734","A18,A17,B10"
"11734","11735","A3,B9,B10,B11,B12,B13,C6,C9,C10"
"11735","11736","C3,C22,C27,C34,B1,P46,P44,P46"
"11736","11737","A11,A6,A9,B1,B14,P1,P7,P10,P15,P23,P35,P71,P76"
"11737","11738","A2,A12,B31,B30,B19"
"11738","11739","A4,A8,A16,A21,A31,B26"
"11739","11740","A1,A2,A3,C1"
"11740","11741","A21,A31,A33,A21,A31,A21,A31,C36,C33,C36,C36,C35,C35,C38,B4,C8"
"11741","11742","P5,C5,C1"
"11742","11743","C14,B4,P16"
"11743","11744","A3,A8"
"11744","11745","C2,C33,P46,A27"
"11745","11746","A3"
"11746","11747","C11,C8,C5,C14,C9,C1,B4,B12,B14,A1,A16,A3,A16"
"11747","11748","B31,B31,B32,B4"
"11748","11749","C2,P49,P50,P60"
"11749","11750","B30,B23,C14"
"11750","11751","A15"
"11751","11752","B19,B20,B21,B22,B23,B24,B25,B26,B27,B32,B33,B34,B31,B28,B29,B30,B6,B1,B2,B3,B4,B5,B7,B8,B9,B14,B15,B16,B17,B11,B12,B13,B10"
"11752","11753","C52,B4,B25,B21"
"11753","11754","C14,C11,C1"
"11754","11755","B9,B21,B26,B13,B10,A16,A35"
"11755","11756","A12,A11,A10,A14,A4,A9,A29,A35,B24,B23,B32,B30,B22,A10,A12,A11,C9,C5,C16,C17,C26,C50,A2,A8,A10,A12,C36,C26,C31,B7,B12,B3,B31,C9,C9,C24,C40,C44,C25,C24,P14,P16,P9,P23,P33,C9,A12"
"11756","11757","A18,A15,A17,B13"
"11757","11758","B26,B27,B28,B29,B30,B31,B32,B33,B34,C3,C4,C5,C6,C7"
"11758","11759","A3,A10"
"11759","11760","A13,A14,A17,P47,P61,P82,P43,P17,A40"
"11760","11761","A8"
"11761","11762","P4,P1,P15,P33,B1,B31"
"11762","11763","A16,A31,A23,A28,A27,B12,B1,B7,B21,B20,B23,B26,B31,B24"
"11763","11764","C56,A14,A10,A21"
"11764","11765","P49"
"11765","11766","A15,A25,A26,B5,B9,B10,B12,B13,B14,B15,B11,B16,B17,B19,B21,B22,B23,B24,B26,B28,B29,B30,B31,B30,B32,C1,C5,C10,C13,C19,P1,P2,P5,P16,P19,P20,P33,P34,P48,P42,P51,P49"
"11766","11767","B4,B27"
"11767","11768","A13,A22,C58"
"11768","11769","B15"
"11769","11770","B10,B14,B27,B32,B12"
"11770","11771","C49,C57,B10,B13,B15,B17,B12,P16,P15,P20,P48,P82,P55,P65,P41,P5,C57"
"11771","11772","B10,B17"
"11772","11773","B10,B1,B25,B32,B24,B31,C17,C51"
"11773","11774","C1"
"11774","11775","B1,A1,A2,B4"
"11775","11776","B26,B31,B32,B27,A6,A22,A21,A22,A21"
"11776","11777","A33,A41"
"11777","11778","C37,P7,P1,P3,P3,P6,P15,P17,P23,P33,P34,P39,P39,P37,P38,P42,P45,P48"
"11778","11779","P23"
"11779","11780","P6,P16,P21"
"11780","11781","P2,P77,P23,P1,A7"
"11781","11782","C55"
"11782","11783","C10"
"11783","11784","A4,A9"
"11784","11785","B5"
"11785","11786","C34,A1,A2,A11,A5,A9,A20,A19,P16,P33,P1,P33"
"11786","11787","A43,A15,B26,B30"
"11787","11788","A1,B24"
"11788","11789","B6,B9,B1,A1,A38,A37,A39,A40,A19,A28,A20,A20,A20,C34,A1,C34"
"11789","11790","A11,A2,A2,A13,A14,A15,A8"
"11790","11791","B12,B16,C4,P4"
"11791","11792","A8"
"11792","11793","A1,A2,A3,A4,A9,P1,P8,P2,P2"
"11793","11794","B19,C35"
"11794","11795","B16,B16,P75,B4,B7,B30,B3,B12,B15,A20,A20,A36,A41,P75"
"11795","11796","B4,P1"
"11796","11797","A32,A37"
"11797","11798","P1,C10,C10,C29"
"11798","11799","B5,B5,B6,B5,B4,C12,C5,A4,A31,A24,A21,P39,P49,P60,P55,C14"
"11799","11800","B10,C15,C6"
"11800","11801","C56"
"11801","11802","A2,A13,A5,A8,A11,B4,C50"
"11802","11803","B32,P43"
"11803","11804","A11,A21,A37"
"11804","11805","P3,A9,A3,A7,A12,A26,A34"
"11805","11806","A16,A15,A21,A28,A30,C5,C17,C12,C15,C53,C46"
"11806","11807","B1,C41,C40"
"11807","11808","C1"
"11808","11809","A9"
"11809","11810","A15,A20,A31,A30,A31,C3,C17,C26,C27,C29,C36,C50,C55,C27,C33,P5,P20,P29,P44,P46,P47,P46,P49,P50,P52,P53,P55,P61,P63,P65,P77,P80,P82,P80"
"11810","11811","P4,P6,P10"
"11811","11812","P16,P16,P33"
"11812","11813","A4,P14"
"11813","11814","B4,B6,C5,C12,C33,P1"
"11814","11815","C1,C10,C11,C34,C36"
"11815","11816","A3,A6,A7,A8,A8,A8,A3,A3,A3,A3,A3"
"11816","11817","A37,A37,A32,A34,A37,C25,A37,A37"
"11817","11818","C49,C51,C48,C38,B4,B8,A4,A31,A29,A42,P6,P14,P24,P39,P57"
"11818","11819","P5,P49,P63,P72,B4"
"11819","11820","C13"
"11820","11821","C5,P26"
"11821","11822","A31,A26,A25,A15,P1,A15"
"11822","11823","P16"
"11823","11824","C3,C12,C30,C32,C43,P60,P49,P47,P20,P21"
"11824","11825","A15,A25,C10,C17,C44,P16,P16,P51,A31,B23,B24"
"11825","11826","C8,C9,C51,A5,B14,B13,B21,P12"
"11826","11827","C46,C48,C46,C53,C30,C32,C34,C1,C14"
"11827","11828","B9"
"11828","11829","B27"
"11829","11830","B6,B31"
"11830","11831","C9,C16,B4,A6,A8,A4,C16"
"11831","11832","C2,C17,C11,C1,C10"
"11832","11833","C14,A15"
"11833","11834","B33,C14,P11"
"11834","11835","B13,B15"
"11835","11836","A11,A15,A15,A15,A13,A16,A17,A18,A21,A22,A23,A24,A25,A26,A25,A29,A25,A25,A29,A25,A29,A36,A36,A41,P33,P19,P41,P49,P48,P50,P51,P55,P56,P60,B4,B3,B15,B19,B23,B25,B28,B29,B30,C9,C10,C26,C38"
"11836","11837","B2"
"11837","11838","B1,B17,B15,B30,B23,B26,B19"
"11838","11839","A15,C17,C19,C53,C33,C53"
"11839","11840","P55,P60,P44,P46,P42,P20,P1,C7,C5,C6,A17"
"11840","11841","B17,B16"
"11841","11842","B16,B17,B10,C7,C10,C14,C47,C46,P16,B20,B30,B31,B26,B27,B29,B33,B23,B4,B17,B13,C10,C16,C19,C30,C33,C58,A23,A27,A36,A38,A42,A39,A24,A29,B1,B2,B3,B5,B9,B10,B12,B14,B15,B19,B21,B22,B24,B25,B28,B30,B31,B32,B33,B34,C1,C13,C14,C19,C27,C32,C33,C41,C46,P1,P6,P15,P16,P17,P33,P30,P46,P56,P69,P72"
"11842","11843","A11,A15,A17,A19,A21,A22,A33,A39"
"11843","11844","A1,A2,A3,A5,A6,A7,A8,A9,A10,A10,A11,A12,A10,A9,A13,A15,A16,A17,A26,A37,A38,P1,P4,P7,P35,P48,P50,P53,P61,P76,P74,P77,P78,P82,C51,C58,C56"
"11844","11845","B17,B16,B1,B24,B23,B26"
"11845","11846","A15,A21,A22,A37,A13,A16"
"11846","11847","P11"
"11847","11848","P1,P2,P17,C8,C9,A40,A39,A38,A37,B11,B12,B10,B13,B22,B24,B27,C19,C25,C57,P62,P80,P75,P74,P77,P82"
"11848","11849","B13,B16,B21,A38,A37"
"11849","11850","C5,C14,C12,A9,A7,A11,A10,B16"
"11850","11851","P34,P35,P77,B5"
"11851","11852","C5,C44"
"11852","11853","B13,B16,B17,B23,B25,B31"
"11853","11854","A3,A5,A16,P1,P8,C12,C21,C23,A17"
"11854","11855","C13,C16,C14,C2,C1,B30"
"11855","11856","A14,A10,A4,A12,C7,C6,C8,P6,P14,P6,P6,C15"
"11856","11857","A5,A9,A11,A14"
"11857","11858","A4,A12,C5"
"11858","11859","A11,A14,A12,A5,A9,A17,A32,C11,C10,C50"
"11859","11860","C41,A24,A26"
"11860","11861","A4,A12,A12,A24,A26,B15,B15,B19,A29,A29,A42,A42"
"11861","11862","P78"
"11862","11863","A1"
"11863","11864","C6"
"11864","11865","A5"
"11865","11866","B5,C4,A7"
"11866","11867","P17,A9,A4"
"11867","11868","A10,A6,A6,A9,A13,A14,A8,A11,A21,C7,C14,C10,C26,C42"
"11868","11869","P49"
"11869","11870","C5,A8,A2,A9,A13,A30,A21,C15,C17,C1,C6,C9,A11,A5,A31,A11"
"11870","11871","B13,B12"
"11871","11872","B10,B11,B12,B13,B14,B19,B20,B24,B26,B31"
"11872","11873","A38,A1,B4,B24"
"11873","11874","A15"
"11874","11875","P46,P61,P68,B8,B6,B1,B27,B24,B28,B19"
"11875","11876","C13"
"11876","11877","P21,P51,P48,P60,B16,B15,B31,B32,B23,B26,B27,B30,C13,P1,P48,P5,P48"
"11877","11878","C9,B1,A3,A2"
"11878","11879","A15,C6"
"11879","11880","P1,P3,P4,P6,P8,P15,C18,P39,C54,P61,P62,P72,C57,P76,P82,B11,B16,B31,B30,B28,B24,C52,P61,P61,C57,B30"
"11880","11881","B30"
"11881","11882","A3,A5,A6,A7,A8,A9,A10,A11,A12,A13,A15,A19,A20,A21,C49,C50,A7,A10,A21,A21,A21,A2,A10,A2,A21,C9,A10,A2,A3,A5,A6,A7,A8,A9,A12,A10,A5,A10,A5,A21,C9,A5,A10,A5"
"11882","11883","A12,A17"
"11883","11884","C6,C14,C29"
"11884","11885","B10,B12,B13,C4,C11,C17"
"11885","11886","A19,B4,C40,P15,P48,P65"
"11886","11887","P4,P16,P25,P46,P49,P65,P70,P57,P58,P60,P39,P40,P20,P33,P34,P33,B4,B23,B19,B10,C27,C33,C50,C41,C41,C41,C44,C59,A2,A4,A29,A25,A31,A27,A30,A22,A41,A37,B7,B4,P16,P12,P6"
"11887","11888","C5,C14,C18,B9,B4,B3,B2,C18"
"11888","11889","C26,C53,B8,B9,B31"
"11889","11890","A13,P15,P6,P4,P3,P17,B7,B8,B4,P29,P36,P39,P46,P38,P45,P82"
"11890","11891","A1,A17,B1,B24,B25,B21,B20"
"11891","11892","B17,B13,B10,B27"
"11892","11893","P15"
"11893","11894","C17,C5,C33,C42,B1,B2,A10,A4,A6,A8,A3,A9"
"11894","11895","A2,A3,A2,A4,A5,A6,A9,A11,A14,A15,A16,A11,A10,A21,A2,A16,A10"
"11895","11896","P69"
"11896","11897","A33,A21,A22,A33,A32,A34,A22,A26,A29,A41,A33,A21,A10,B31,B4,B1,C9,C12,C33,C22,C49,A21,A33,A41"
"11897","11898","A4"
"11898","11899","P20,P20,C1,C11"
"11899","11900","B11"
"11900","11901","A16,A33,A21,A15,P12,P20,P26,P48,P50,P67,A13,A14,A15,A33,A30"
"11901","11902","A21,A21,B19,B19,C5,C27,C26,C26,C49,C45,C52,C40"
"11902","11903","A2,A13,A10,A18,A15,B4,B16,B17,B11,B10,B13,B14,B32,B29,B31"
"11903","11904","C5,P23,B11,B24"
"11904","11905","C7,A1,A2,A3"
"11905","11906","P26,P77,P82,A30,A42,A43"
"11906","11907","A37"
"11907","11908","B14"
"11908","11909","A15,B31,B30,C26,C33,C22,C50,C40"
"11909","11910","A12,A17,A39,A42,C33,C35,C32,C32,C25,C30,C56,P3,P14"
"11910","11911","B3,C59,P16"
"11911","11912","A26,A41"
"11912","11913","A16,A17"
"11913","11914","A33"
"11914","11915","B4,P16,P6"
"11915","11916","A3,A30,A15"
"11916","11917","C27,A4,A31,A34,A42"
"11917","11918","A11,A10,A12,A14,A13,A17"
"11918","11919","P49,B14,B10,B30,C13,C2,C17,C27,C32,C28"
"11919","11920","A11"
"11920","11921","B10"
"11921","11922","C22,B1,B29"
"11922","11923","A4,A14,C59,P3"
"11923","11924","B1,B5,B4"
"11924","11925","A4,B10,B12,B13,B4,C15,C19,C23,C50"
"11925","11926","P16,P17,A15,B13"
"11926","11927","A21,A21"
"11927","11928","B8,B14,B12,B17,B4,C17,P12"
"11928","11929","C33"
"11929","11930","A36,A35,B5,B4"
"11930","11931","B17,B16,B16,B16"
"11931","11932","C9,C10,C11,C12,C13,C14,C15,C16,C17,C18"
"11932","11933","A12,A24,B2,P3,P8,P78,A12"
"11933","11934","C8"
"11934","11935","B4,B17"
"11935","11936","A16"
"11936","11937","P65,A27,A41"
"11937","11938","P19,P49,C55"
"11938","11939","A4,A17,A42,B10,B14,B19,B31,B24,B23,B2"
"11939","11940","A1,B4"
"11940","11941","B3,B2,B5,B30,B28,A7,A4,A2"
"11941","11942","A15,A5,A14,P12"
"11942","11943","C48"
"11943","11944","B30,B24,B21,A9,A15,A12,A11"
"11944","11945","C3,C3"
"11945","11946","C4,C34,C34"
"11946","11947","C25,C24,P37,P39,P41"
"11947","11948","A12,B12,B15,A12,P20,P23"
"11948","11949","C3,C5,C17,C4,C55,C56,A13,A13,A2,B31"
"11949","11950","C19"
"11950","11951","A15,A17,A9,A1,B4"
"11951","11952","C17,C53,A15,P15,P33,P55,P60,P72"
"11952","11953","A13,A15,P16,P5"
"11953","11954","P15"
"11954","11955","A1,A2,A4,A15,A35,A36"
"11955","11956","B17,B17,B16,B16,B1,B1"
"11956","11957","C7,C18,P14,C18,C7"
"11957","11958","C5,C7,C16,B2,B4,B13,B17,B16,B32,B24,P3,P1"
"11958","11959","B10,B15,B13,B16,B21,B24,B26,B30,B31,B6,B4,A2,A5,A17,P47"
"11959","11960","P47,P48"
"11960","11961","P16,P5,P6,P63,P61,B10,B24,B32,P72,P15,B5"
"11961","11962","P19,P46,P49,P55"
"11962","11963","A33"
"11963","11964","A26"
"11964","11965","A11,A31,A21,A11,A31"
"11965","11966","B4,B17,B4"
"11966","11967","A15,A13"
"11967","11968","B12,B13"
"11968","11969","C14,C7,B7"
"11969","11970","B4,B2,B9,B10,B13,B15,B25,B31"
"11970","11971","B11,B10,B17,B26,B24,B31,B19"
"11971","11972","C41,A13"
"11972","11973","P33,B16,B7,P1,P16,P33"
"11973","11974","A11,C5,C35,C44"
"11974","11975","C13,A6,A9,A1,A3"
"11975","11976","C7,C12,C16,C1,C9,A4"
"11976","11977","A12,A14,B1,C5,C5"
"11977","11978","A2,A5,P73"
"11978","11979","B31"
"11979","11980","B24"
"11980","11981","A25,A33,A22,A21,A21,A16,A15,A15,B17,B30,B32,B24,B24,C53,P16"
"11981","11982","P1,P2,P2,P2,P6,P14,P17,P11,P8,P2,P18,A5"
"11982","11983","C10"
"11983","11984","B13,B10,B15"
"11984","11985","B17,B10,B13,B30,B34"
"11985","11986","C14,C15"
"11986","11987","B4,B13,B10,B3,B7,B11,A11,A8"
"11987","11988","A2,A15,A8"
"11988","11989","A4,B1"
"11989","11990","B1,B21,B29,B26,B31,C46"
"11990","11991","A31"
"11991","11992","B5,B16"
"11992","11993","A2,A6"
"11993","11994","B16,A15"
"11994","11995","B14"
"11995","11996","B3"
"11996","11997","B10,B17,B15,B1,B8,B6,B23,B24,B26,B30,B19,A12,A6,A16,A4,C2,C1,C17,P15,P17,P6"
"11997","11998","P46,P80"
"11998","11999","B14,B4,B3,B24,B30"
"11999","12000","A4"
"12000","12001","P14,P46,P48,P64,P61,P82,P77,C2,B12,B32,B26,B19,B31,B23,C27,C33,C56,C55,C46,A9,P23"
"12001","12002","B1,A1,A4,A15,A13,C2,C4,C5,C17,C11,B2,B4,B7,B10,B11,B12,B13,B14,B15,B17,P6,P8"
"12002","12003","C7,C20,C21,C24,C53,C55,C56,C58,C59,B4"
"12003","12004","B19"
"12004","12005","B16,B19"
"12005","12006","B11,B13,B11,B16,B17,B1,B2,B14,A10,A4,C14,C17,C12,C15,C9,C3,C5,P6"
"12006","12007","C18,C38,A4"
"12007","12008","C38,C38,P65,C47,C55,C24,C10,A10,C29,C35"
"12008","12009","C21"
"12009","12010","C11,A16"
"12010","12011","A35,C9"
"12011","12012","A4,A19,A21,A25,A26,A31,A41,B1"
"12012","12013","B26,A18,A13"
"12013","12014","C19,B11,B24,A17,P1,C13,C14,C17,B4,B27,B4,C17,C14,A17,B24,A5,B24,B11,C19"
"12014","12015","A5,A11"
"12015","12016","A4,A26,A27,A31,A28,A23,A27,P13,A27,A27"
"12016","12017","B17"
"12017","12018","C23,C33"
"12018","12019","B4,A13,A11,A15,C4,P14,P16,P4,P33,P29,P52,P53,P57,P58,P61,P69,P68,P77,P74,P78"
"12019","12020","A24,B11"
"12020","12021","A16,A15,B7,B8,C11,C13,C25,C48,C56,P13,P14,P77"
"12021","12022","A31,A27,A41,B13,B15,B10,B12,B34,P1,P55"
"12022","12023","B6,B12,B19,B23"
"12023","12024","A11,C49,P1"
"12024","12025","P16,P33,B13,B12,B10,B27,B29,B19,B13,B24"
"12025","12026","A5,P42"
"12026","12027","B23,B4,C17,C22,C34,C44"
"12027","12028","A10,B1,B3,C3,A4,C7"
"12028","12029","A30,B16"
"12029","12030","A15,C12"
"12030","12031","A5,C13,C16,C17"
"12031","12032","B4,B17,B17,B15,B5,B26,B32"
"12032","12033","P27,P50,P49,P55,P55,P63,P61,P61,P56,P72,P51,P51"
"12033","12034","A9,B17,B13,B11,B27,B31,B32"
"12034","12035","B32,B13,B17,B1,B31,B30,B27"
"12035","12036","B1,A15,A31,B4,B10,B32,B25,P60"
"12036","12037","B32"
"12037","12038","A12,A2,A1,A15,A18,A13"
"12038","12039","C2,C22,C22,C23,C5,C13,C2,C13,C22,B1,B16,B17,B29"
"12039","12040","B4,B9,B13,B9,C12,C17"
"12040","12041","A15,A13,B16,B17,B13,B1,B10,B4"
"12041","12042","C15"
"12042","12043","A1,A2,A26,A11,A5,B4,C49,C40,P1,P74"
"12043","12044","A5,A10,A5,A5,A10,A5,A10,A5"
"12044","12045","C2,C34,C54,A15,A15"
"12045","12046","B2,B23"
"12046","12047","B16,B4,B17,C7,C17,C13,B17,P15,P1,P17"
"12047","12048","A33,A15"
"12048","12049","A18,A22,A34,A37"
"12049","12050","A24,A27,A31,A4,A9,A23,A35"
"12050","12051","A33,A41,A33"
"12051","12052","A32,A37,C9,C34,C37"
"12052","12053","B13,B16,B17,P16,P17,B1,B15"
"12053","12054","C9,C29,C50,C49,C58,B1,B4"
"12054","12055","B15,B15"
"12055","12056","B4,B6,B11,B15,B8,B31,B23,B30,B28,C10,C29,C36,C40,C57,C53,A18,P5,P4,P4,P43,P60,P72,P74,C9,C12,C36,C29,C26,C51,B1,B7,B8,B4,P61,B9,B8,B4,C36,B8"
"12056","12057","A11,A12,A9,A10,A1,A2,A9,A14,A3,A10,A6,A12,A9,A13,A18,A21,P17,C3,C26,C51,B4,P70,C3,C9,C51,C37,C56,B4,B3,A10,A9"
"12057","12058","P26,P36,P78"
"12058","12059","C9"
"12059","12060","A42,A38"
"12060","12061","B6,B3"
"12061","12062","B11,B13,B26"
"12062","12063","B17"
"12063","12064","C7,P11,P1,P17"
"12064","12065","A1,A1,A2,A3,A4,A5,A13,A18,A11,A8,C1,C2,C3,C4,C5,C9,C10,C18,C12,C17,P12"
"12065","12066","A1,A2,A2,A3,A4,A4,A14,A15,C11,C32,C49,C46,C57,P8,B3,A15,C13,A15"
"12066","12067","P16,P5,B14"
"12067","12068","A16,A21,P21,P43,P82,C5,C34,B16,B4,B3,B2,B1"
"12068","12069","A4"
"12069","12070","C7,C6,C33,C53,B8"
"12070","12071","B1,B25,B26,C6,C11,C49,C49,C56,P26,P26"
"12071","12072","A2,A3,A5,A8,A11,C5,C8,C49,P4,A20,A11,A14"
"12072","12073","P56,P72,P82"
"12073","12074","A1,A2,A15,C2,A15,A2,A1"
"12074","12075","A15,B4"
"12075","12076","A10,B4,B2,B4,C5,C5"
"12076","12077","C45"
"12077","12078","A10"
"12078","12079","A15,C5,C12,C17,A14,A2"
"12079","12080","B1,B10,P36,B25,B1,B25"
"12080","12081","A9"
"12081","12082","A32,A34,A30,A20,A38,P80,A38"
"12082","12083","C2,B13"
"12083","12084","A31,A29,A25,A27,A28,A41,B8,P46,P42,P44,P46,P46,P49,P48,P47,P46,A41,P42,P16,P16,P19,P63,B6,C7"
"12084","12085","A9,A3"
"12085","12086","B4,B5,B3,B2,A15,P6,P25"
"12086","12087","A7,A11,B4,B16,B17,B6,C9,C12,B4,A11,A10,A13,A16,A6"
"12087","12088","A11,A31"
"12088","12089","B10"
"12089","12090","C40,A6"
"12090","12091","A9"
"12091","12092","P1,P2,P30,P37,P42,P51"
"12092","12093","A4"
"12093","12094","P15,P17"
"12094","12095","B7"
"12095","12096","P16,P33,P50,C51,C51"
"12096","12097","A4"
"12097","12098","C1,C2"
"12098","12099","B14,C14"
"12099","12100","A4,A13,A15,A23,A25,A27,A31,A41"
"12100","12101","P16,P1,P3,P17,P29,P20,P77,B4,B17,P16,P16,A16,A8,A6,P1,P2,P3,P5,P8,A4"
"12101","12102","P15,P16,P44,P49,P47,P23,P55,P60,B4,A15,A4"
"12102","12103","B26"
"12103","12104","A31,A31,A23,A41,A41"
"12104","12105","A16,A25,P80"
"12105","12106","A11,A8,A5,B11,B4,B8,B12"
"12106","12107","C6,C12,C21,C29"
"12107","12108","B3,C15,C33,C41,C46,C55,C57,P26,P37"
"12108","12109","B1,B2,B3,B4,B5,P1,P2,P10,P13,P21"
"12109","12110","P5,C50"
"12110","12111","A2,A12,C14,B29,B28,B32"
"12111","12112","P4,P40,P70,P1,P2,P14"
"12112","12113","A7,A8,A4,B4,A5"
"12113","12114","A13"
"12114","12115","A16,A18,A21,A30,A33,A38,P1,P18"
"12115","12116","C32,C41,C56"
"12116","12117","B13,B10"
"12117","12118","B26"
"12118","12119","B32,B17"
"12119","12120","B4,P42,P65"
"12120","12121","B4,B3"
"12121","12122","C57"
"12122","12123","P12,P56"
"12123","12124","B32,A9,A10"
"12124","12125","P16,P33,P43,B13,B10"
"12125","12126","C5,A6,A9,A8"
"12126","12127","B27,B22,B28,B29,B24,B27,B25,A13,A18,A43"
"12127","12128","P6,B4,B15,B16,B15,P13,P16,P18,P15,P18"
"12128","12129","P6,P1,P17,C12"
"12129","12130","C56"
"12130","12131","P71,P70,P61,P59"
"12131","12132","A1,A1,A1"
"12132","12133","B13,B15,B24,B33,B27"
"12133","12134","A16,A16,A12,A17,B4,C7,P1,P20,P23,P33,B4"
"12134","12135","C7"
"12135","12136","B15,B16,B24,B19,P16"
"12136","12137","A11,A2"
"12137","12138","A4,B4,C6,C49,C50,C49"
"12138","12139","A1,A3,A7,A13,A15"
"12139","12140","P4,B23,B20"
"12140","12141","B9,B13,B6,B2,B15,B16,C13,C13,C11,C1,C34,C34,C33,C27,C27,C36,C22,C44,C54,A16,A17,A31,A41,B31,B31,B23,B23,A41,B7,B8,B23,B24,B26,B31,B19,B28,B29,B33,B1,B3,C5,C11,C11,C17,C36,C36,C40,C42,C42,C44,C45,C52,C38,B19,B24,B23"
"12141","12142","B24"
"12142","12143","B15,B13,B21,B30,B28,B34,B25,B32,A13,A10,A4,A6,A11,A2,A8,A9,A13,B32,C9,C7"
"12143","12144","B19,C56,B23,B19,C11,C40,C56,B19,C40,B19,C40,C56"
"12144","12145","A16,A33,P15,P65"
"12145","12146","P1,P16,B10,B13,B16,B17,B19,B24,B25,B26,B28,B30,B32,B33,B34,A15,C2,C30,C32"
"12146","12147","B1"
"12147","12148","P15,P12,P16,P33,P30,P51,P56,P51,C2,C13,C15,C11,P51,P12,P33,P51,P51"
"12148","12149","B2,B4"
"12149","12150","A18,A16,P4,P12,P9,A16,B9,B1,A15,A31,A33,A36,A22,P9,C12"
"12150","12151","A15"
"12151","12152","A9"
"12152","12153","B24,B26,B24,B16,B17,B24,B24"
"12153","12154","A4,P16,P15,A4"
"12154","12155","B8"
"12155","12156","C33,C34,P12,P20,P21,P48,P49,P55,P61,P76,P77,P49,P49"
"12156","12157","B14,B10,B26,B16"
"12157","12158","B15"
"12158","12159","B12"
"12159","12160","B8,B4,B15,B24,B31"
"12160","12161","A4,A23,A25,A35,A36,A26,A27,A41,B3,B4,B9,B13,B15,B16,B23,B30,B31,B33,B34,C11,C34,C53,C55,C59"
"12161","12162","A21,A21,B1"
"12162","12163","B16"
"12163","12164","A4"
"12164","12165","C2"
"12165","12166","B27,C56,P18,P23"
"12166","12167","C14,C11,C5,C29,C36,P1,P8,P12"
"12167","12168","A16,A15,C5,C19"
"12168","12169","C5,C16,C41,C31,C24,C16,C5,C16,C38,A4,A31,A33,A21"
"12169","12170","C9,C14,A2"
"12170","12171","A4,A4"
"12171","12172","A3"
